date,store_id,category_id,sales_qty,sales_revenue
2018-11-14,1,4,107,695.38
2018-11-15,1,4,100,564.5
2018-11-16,1,4,101,424.16
2018-11-17,1,4,94,457.92
2018-11-18,1,4,138,548.02
2018-11-19,1,4,115,703.24
2018-11-20,1,4,121,1127.18
2018-11-21,1,4,95,710.24
2018-11-22,1,4,118,1039.86
2018-11-23,1,4,128,1121.33
2018-11-24,1,4,120,644.21
2018-11-25,1,4,138,429.23
2018-11-26,1,4,114,451.16
2018-11-27,1,4,114,1010.55
2018-11-28,1,4,111,921.18
2018-11-29,1,4,79,224.51
2018-11-30,1,4,107,570.84
2018-12-01,1,4,127,328.97
2018-12-02,1,4,106,883.47
2018-12-03,1,4,96,658.93
2018-12-04,1,4,83,329.18
2018-12-05,1,4,114,552.1
2018-12-06,1,4,100,700.29
2018-12-07,1,4,107,421.49
2018-12-08,1,4,127,1013.08
2018-12-09,1,4,127,404.71
2018-12-10,1,4,110,977.1
2018-12-11,1,4,104,478.98
2018-12-12,1,4,107,447.82
2018-12-13,1,4,105,262.69
2018-12-14,1,4,101,393.35
2018-12-15,1,4,146,1245.82
2018-12-16,1,4,146,434.6
2018-12-17,1,4,105,940.2
2018-12-18,1,4,99,365.5
2018-12-19,1,4,97,266.12
2018-12-20,1,4,119,761.54
2018-12-21,1,4,85,427.37
2018-12-22,1,4,138,1254.97
2018-12-23,1,4,133,1168.12
2018-12-24,1,4,111,278.79
2018-12-25,1,4,99,920.14
2018-12-26,1,4,101,531.34
2018-12-27,1,4,116,402.52
2018-12-28,1,4,100,356.86
2018-12-29,1,4,140,1276.0
2018-12-30,1,4,119,539.9
2018-12-31,1,4,98,263.1
2019-01-01,1,4,109,484.51
2019-01-02,1,4,108,1008.77
2019-01-03,1,4,126,581.91
2019-01-04,1,4,106,989.73
2019-01-05,1,4,116,472.79
2019-01-06,1,4,121,682.23
2019-01-07,1,4,109,538.79
2019-01-08,1,4,88,266.08
2019-01-09,1,4,83,388.46
2019-01-10,1,4,103,801.31
2019-01-11,1,4,106,587.5
2019-01-12,1,4,120,368.77
2019-01-13,1,4,122,999.47
2019-01-14,1,4,106,550.78
2019-01-15,1,4,106,870.68
2019-01-16,1,4,89,582.34
2019-01-17,1,4,98,882.28
2019-01-18,1,4,101,468.36
2019-01-19,1,4,114,987.76
2019-01-20,1,4,99,350.94
2019-01-21,1,4,102,521.95
2019-01-22,1,4,85,732.91
2019-01-23,1,4,94,596.94
2019-01-24,1,4,91,411.57
2019-01-25,1,4,84,622.17
2019-01-26,1,4,125,603.65
2019-01-27,1,4,97,894.64
2019-01-28,1,4,114,661.28
2019-01-29,1,4,89,710.4
2019-01-30,1,4,74,432.84
2019-01-31,1,4,96,707.21
2019-02-01,1,4,84,574.22
2019-02-02,1,4,117,374.16
2019-02-03,1,4,99,789.96
2019-02-04,1,4,110,719.4
2019-02-05,1,4,90,642.12
2019-02-06,1,4,107,427.8
2019-02-07,1,4,91,348.15
2019-02-08,1,4,83,711.4
2019-02-09,1,4,103,944.76
2019-02-10,1,4,116,665.62
2019-02-11,1,4,87,807.19
2019-02-12,1,4,79,260.52
2019-02-13,1,4,71,540.12
2019-02-14,1,4,87,462.29
2019-02-15,1,4,104,729.16
2019-02-16,1,4,87,408.23
2019-02-17,1,4,115,833.23
2019-02-18,1,4,85,265.86
2019-02-19,1,4,73,693.15
2019-02-20,1,4,79,223.2
2019-02-21,1,4,82,658.41
2019-02-22,1,4,97,578.77
2019-02-23,1,4,90,850.52
2019-02-24,1,4,93,288.04
2019-02-25,1,4,96,311.94
2019-02-26,1,4,82,642.09
2019-02-27,1,4,105,662.56
2019-02-28,1,4,82,369.6
2019-03-01,1,4,78,521.8
2019-03-02,1,4,100,428.61
2019-03-03,1,4,97,572.49
2019-03-04,1,4,94,832.7
2019-03-05,1,4,81,399.1
2019-03-06,1,4,79,502.15
2019-03-07,1,4,81,496.09
2019-03-08,1,4,77,724.57
2019-03-09,1,4,88,570.72
2019-03-10,1,4,84,475.39
2019-03-11,1,4,75,244.36
2019-03-12,1,4,79,269.18
2019-03-13,1,4,79,242.24
2019-03-14,1,4,59,505.6
2019-03-15,1,4,89,809.06
2019-03-16,1,4,85,252.86
2019-03-17,1,4,88,643.21
2019-03-18,1,4,67,435.15
2019-03-19,1,4,84,436.62
2019-03-20,1,4,71,601.43
2019-03-21,1,4,76,301.36
2019-03-22,1,4,70,540.97
2019-03-23,1,4,99,831.3
2019-03-24,1,4,85,414.58
2019-03-25,1,4,76,470.76
2019-03-26,1,4,76,703.31
2019-03-27,1,4,80,225.52
2019-03-28,1,4,75,682.44
2019-03-29,1,4,67,292.95
2019-03-30,1,4,90,385.86
2019-03-31,1,4,92,614.64
2019-04-01,1,4,77,381.05
2019-04-02,1,4,87,371.06
2019-04-03,1,4,68,500.91
2019-04-04,1,4,68,365.13
2019-04-05,1,4,68,176.4
2019-04-06,1,4,95,689.6
2019-04-07,1,4,74,470.69
2019-04-08,1,4,87,824.03
2019-04-09,1,4,72,217.63
2019-04-10,1,4,74,556.22
2019-04-11,1,4,59,163.1
2019-04-12,1,4,80,253.55
2019-04-13,1,4,76,509.68
2019-04-14,1,4,85,670.92
2019-04-15,1,4,74,374.4
2019-04-16,1,4,65,210.76
2019-04-17,1,4,63,546.37
2019-04-18,1,4,59,355.84
2019-04-19,1,4,77,362.33
2019-04-20,1,4,76,466.67
2019-04-21,1,4,67,395.75
2019-04-22,1,4,66,312.65
2019-04-23,1,4,60,333.51
2019-04-24,1,4,52,232.59
2019-04-25,1,4,63,454.89
2019-04-26,1,4,74,547.97
2019-04-27,1,4,76,550.63
2019-04-28,1,4,92,362.41
2019-04-29,1,4,49,149.63
2019-04-30,1,4,68,493.14
2019-05-01,1,4,59,296.17
2019-05-02,1,4,66,229.03
2019-05-03,1,4,65,329.61
2019-05-04,1,4,69,327.07
2019-05-05,1,4,80,601.88
2019-05-06,1,4,63,442.09
2019-05-07,1,4,63,169.34
2019-05-08,1,4,58,233.98
2019-05-09,1,4,63,326.28
2019-05-10,1,4,68,475.81
2019-05-11,1,4,76,543.46
2019-05-12,1,4,86,792.08
2019-05-13,1,4,80,230.08
2019-05-14,1,4,65,553.71
2019-05-15,1,4,52,360.9
2019-05-16,1,4,53,211.68
2019-05-17,1,4,54,272.24
2019-05-18,1,4,69,203.31
2019-05-19,1,4,71,531.43
2019-05-20,1,4,63,188.41
2019-05-21,1,4,61,490.63
2019-05-22,1,4,57,222.94
2019-05-23,1,4,72,285.4
2019-05-24,1,4,69,418.04
2019-05-25,1,4,77,342.06
2019-05-26,1,4,75,524.03
2019-05-27,1,4,52,383.67
2019-05-28,1,4,53,480.21
2019-05-29,1,4,54,350.83
2019-05-30,1,4,69,256.37
2019-05-31,1,4,64,494.86
2019-06-01,1,4,61,467.51
2019-06-02,1,4,79,652.21
2019-06-03,1,4,64,163.41
2019-06-04,1,4,75,208.0
2019-06-05,1,4,52,137.41
2019-06-06,1,4,55,490.58
2019-06-07,1,4,72,199.02
2019-06-08,1,4,72,269.13
2019-06-09,1,4,69,231.12
2019-06-10,1,4,72,182.77
2019-06-11,1,4,68,255.81
2019-06-12,1,4,64,592.71
2019-06-13,1,4,61,544.08
2019-06-14,1,4,80,239.47
2019-06-15,1,4,76,676.22
2019-06-16,1,4,77,601.8
2019-06-17,1,4,54,395.33
2019-06-18,1,4,60,189.42
2019-06-19,1,4,58,343.77
2019-06-20,1,4,74,390.83
2019-06-21,1,4,62,219.92
2019-06-22,1,4,79,340.12
2019-06-23,1,4,74,508.81
2019-06-24,1,4,67,618.19
2019-06-25,1,4,65,488.67
2019-06-26,1,4,73,282.74
2019-06-27,1,4,61,184.32
2019-06-28,1,4,70,291.65
2019-06-29,1,4,73,614.82
2019-06-30,1,4,81,463.38
2019-07-01,1,4,71,432.15
2019-07-02,1,4,62,511.18
2019-07-03,1,4,73,441.28
2019-07-04,1,4,72,419.92
2019-07-05,1,4,83,444.61
2019-07-06,1,4,75,702.5
2019-07-07,1,4,86,352.18
2019-07-08,1,4,56,269.79
2019-07-09,1,4,69,274.65
2019-07-10,1,4,79,278.35
2019-07-11,1,4,77,256.98
2019-07-12,1,4,58,220.26
2019-07-13,1,4,84,597.37
2019-07-14,1,4,88,652.25
2019-07-15,1,4,62,402.98
2019-07-16,1,4,72,429.3
2019-07-17,1,4,66,571.57
2019-07-18,1,4,65,604.36
2019-07-19,1,4,69,530.17
2019-07-20,1,4,81,488.59
2019-07-21,1,4,99,484.24
2019-07-22,1,4,78,653.22
2019-07-23,1,4,79,325.33
2019-07-24,1,4,66,408.13
2019-07-25,1,4,79,361.62
2019-07-26,1,4,82,553.04
2019-07-27,1,4,81,477.91
2019-07-28,1,4,92,661.5
2019-07-29,1,4,62,512.67
2019-07-30,1,4,76,370.24
2019-07-31,1,4,77,517.09
2019-08-01,1,4,71,513.38
2019-08-02,1,4,74,446.41
2019-08-03,1,4,93,328.32
2019-08-04,1,4,98,802.26
2019-08-05,1,4,71,412.74
2019-08-06,1,4,74,683.28
2019-08-07,1,4,74,635.3
2019-08-08,1,4,81,262.35
2019-08-09,1,4,80,756.02
2019-08-10,1,4,100,302.76
2019-08-11,1,4,107,438.28
2019-08-12,1,4,84,508.45
2019-08-13,1,4,70,379.69
2019-08-14,1,4,92,635.65
2019-08-15,1,4,70,209.72
2019-08-16,1,4,95,398.06
2019-08-17,1,4,98,524.88
2019-08-18,1,4,114,466.72
2019-08-19,1,4,75,523.26
2019-08-20,1,4,72,480.54
2019-08-21,1,4,72,463.12
2019-08-22,1,4,95,781.58
2019-08-23,1,4,87,267.22
2019-08-24,1,4,107,912.48
2019-08-25,1,4,86,689.46
2019-08-26,1,4,75,611.25
2019-08-27,1,4,103,949.38
2019-08-28,1,4,93,541.39
2019-08-29,1,4,73,216.1
2019-08-30,1,4,88,582.25
2019-08-31,1,4,101,354.24
2019-09-01,1,4,117,403.08
2019-09-02,1,4,93,252.67
2019-09-03,1,4,73,231.3
2019-09-04,1,4,94,844.36
2019-09-05,1,4,84,734.04
2019-09-06,1,4,89,703.81
2019-09-07,1,4,106,588.53
2019-09-08,1,4,117,606.93
2019-09-09,1,4,112,971.16
2019-09-10,1,4,88,700.55
2019-09-11,1,4,97,786.11
2019-09-12,1,4,73,215.47
2019-09-13,1,4,84,765.82
2019-09-14,1,4,115,910.23
2019-09-15,1,4,102,437.37
2019-09-16,1,4,101,733.67
2019-09-17,1,4,91,438.7
2019-09-18,1,4,103,344.47
2019-09-19,1,4,120,428.04
2019-09-20,1,4,88,743.13
2019-09-21,1,4,111,568.19
2019-09-22,1,4,111,603.71
2019-09-23,1,4,123,847.27
2019-09-24,1,4,95,669.23
2019-09-25,1,4,80,454.42
2019-09-26,1,4,83,676.99
2019-09-27,1,4,99,522.56
2019-09-28,1,4,124,1112.65
2019-09-29,1,4,117,819.92
2019-09-30,1,4,106,657.3
2019-10-01,1,4,93,362.72
2019-10-02,1,4,102,496.59
2019-10-03,1,4,94,878.8
2019-10-04,1,4,102,432.77
2019-10-05,1,4,97,518.42
2019-10-06,1,4,102,260.12
2019-10-07,1,4,98,312.37
2019-10-08,1,4,96,793.07
2019-10-09,1,4,104,630.99
2019-10-10,1,4,96,351.45
2019-10-11,1,4,102,621.78
2019-10-12,1,4,145,1080.67
2019-10-13,1,4,137,707.86
2019-10-14,1,4,106,524.23
2019-10-15,1,4,102,812.25
2019-10-16,1,4,121,347.43
2019-10-17,1,4,103,614.11
2019-10-18,1,4,115,608.34
2019-10-19,1,4,111,336.96
2019-10-20,1,4,120,840.31
2019-10-21,1,4,95,721.33
2019-10-22,1,4,93,442.9
2019-10-23,1,4,113,963.6
2019-10-24,1,4,122,366.38
2019-10-25,1,4,87,220.77
2019-10-26,1,4,129,467.88
2019-10-27,1,4,140,1163.99
2019-10-28,1,4,94,531.84
2019-10-29,1,4,108,463.54
2019-10-30,1,4,123,397.19
2019-10-31,1,4,115,566.01
2019-11-01,1,4,103,651.48
2019-11-02,1,4,103,292.73
2019-11-03,1,4,149,936.85
2019-11-04,1,4,100,331.31
2019-11-05,1,4,121,713.62
2019-11-06,1,4,100,862.81
2019-11-07,1,4,127,695.37
2019-11-08,1,4,99,937.0
2019-11-09,1,4,129,1102.07
2019-11-10,1,4,118,322.57
2019-11-11,1,4,106,782.47
2019-11-12,1,4,122,959.21
2019-11-13,1,4,96,422.15
2019-11-14,1,4,97,489.61
2019-11-15,1,4,91,587.13
2019-11-16,1,4,131,791.97
2019-11-17,1,4,150,893.91
2019-11-18,1,4,114,963.5
2019-11-19,1,4,114,906.98
2019-11-20,1,4,108,349.95
2019-11-21,1,4,119,1111.99
2019-11-22,1,4,106,323.99
2019-11-23,1,4,110,419.98
2019-11-24,1,4,139,816.41
2019-11-25,1,4,118,652.96
2019-11-26,1,4,122,427.06
2019-11-27,1,4,101,485.23
2019-11-28,1,4,100,650.0
2019-11-29,1,4,99,892.25
2019-11-30,1,4,100,481.57
2019-12-01,1,4,127,1088.09
2019-12-02,1,4,111,441.32
2019-12-03,1,4,123,1084.36
2019-12-04,1,4,111,969.98
2019-12-05,1,4,115,426.88
2019-12-06,1,4,100,391.07
2019-12-07,1,4,117,801.21
2019-12-08,1,4,125,819.89
2019-12-09,1,4,99,590.02
2019-12-10,1,4,124,905.68
2019-12-11,1,4,109,373.79
2019-12-12,1,4,99,538.26
2019-12-13,1,4,103,596.94
2019-12-14,1,4,130,728.0
2019-12-15,1,4,129,753.99
2019-12-16,1,4,119,745.8
2019-12-17,1,4,117,372.54
2019-12-18,1,4,109,828.32
2019-12-19,1,4,119,452.45
2019-12-20,1,4,114,638.44
2019-12-21,1,4,115,1044.19
2019-12-22,1,4,119,662.36
2019-12-23,1,4,91,568.89
2019-12-24,1,4,123,350.04
2019-12-25,1,4,118,704.4
2019-12-26,1,4,101,949.57
2019-12-27,1,4,103,863.7
2019-12-28,1,4,112,721.96
2019-12-29,1,4,135,1182.59
2019-12-30,1,4,96,677.3
2019-12-31,1,4,112,919.34
2020-01-01,1,4,92,499.62
2020-01-02,1,4,112,396.43
2020-01-03,1,4,95,570.02
2020-01-04,1,4,127,647.48
2020-01-05,1,4,133,1068.9
2020-01-06,1,4,97,847.34
2020-01-07,1,4,106,362.85
2020-01-08,1,4,95,636.31
2020-01-09,1,4,110,745.16
2020-01-10,1,4,99,771.69
2020-01-11,1,4,132,518.42
2020-01-12,1,4,112,590.14
2020-01-13,1,4,115,434.77
2020-01-14,1,4,116,382.54
2020-01-15,1,4,110,844.88
2020-01-16,1,4,113,662.97
2020-01-17,1,4,117,297.61
2020-01-18,1,4,134,776.55
2020-01-19,1,4,138,809.14
2020-01-20,1,4,107,701.67
2020-01-21,1,4,99,909.96
2020-01-22,1,4,102,592.31
2020-01-23,1,4,120,933.39
2020-01-24,1,4,87,608.28
2020-01-25,1,4,108,670.7
2020-01-26,1,4,119,675.16
2020-01-27,1,4,83,213.13
2020-01-28,1,4,115,719.85
2020-01-29,1,4,78,546.74
2020-01-30,1,4,96,458.67
2020-01-31,1,4,113,757.68
2020-02-01,1,4,124,742.68
2020-02-02,1,4,109,642.81
2020-02-03,1,4,84,490.44
2020-02-04,1,4,104,316.16
2020-02-05,1,4,91,743.9
2020-02-06,1,4,87,297.03
2020-02-07,1,4,107,944.49
2020-02-08,1,4,134,1195.83
2020-02-09,1,4,115,490.47
2020-02-10,1,4,80,759.14
2020-02-11,1,4,83,473.4
2020-02-12,1,4,87,564.35
2020-02-13,1,4,105,416.56
2020-02-14,1,4,92,490.27
2020-02-15,1,4,106,270.69
2020-02-16,1,4,91,492.5
2020-02-17,1,4,89,696.47
2020-02-18,1,4,72,466.38
2020-02-19,1,4,73,480.51
2020-02-20,1,4,82,604.28
2020-02-21,1,4,95,534.9
2020-02-22,1,4,114,721.77
2020-02-23,1,4,101,667.16
2020-02-24,1,4,81,376.39
2020-02-25,1,4,98,783.82
2020-02-26,1,4,86,310.8
2020-02-27,1,4,83,464.4
2020-02-28,1,4,80,733.0
2020-02-29,1,4,109,309.12
2020-03-01,1,4,108,997.95
2020-03-02,1,4,94,495.62
2020-03-03,1,4,75,407.54
2020-03-04,1,4,90,499.56
2020-03-05,1,4,84,682.3
2020-03-06,1,4,82,330.8
2020-03-07,1,4,112,647.42
2020-03-08,1,4,94,549.71
2020-03-09,1,4,81,506.41
2020-03-10,1,4,74,208.12
2020-03-11,1,4,78,369.91
2020-03-12,1,4,71,615.04
2020-03-13,1,4,80,256.11
2020-03-14,1,4,91,847.76
2020-03-15,1,4,89,763.82
2020-03-16,1,4,63,595.04
2020-03-17,1,4,68,528.42
2020-03-18,1,4,74,502.74
2020-03-19,1,4,85,663.13
2020-03-20,1,4,82,506.01
2020-03-21,1,4,91,776.25
2020-03-22,1,4,112,988.38
2020-03-23,1,4,73,431.7
2020-03-24,1,4,70,659.62
2020-03-25,1,4,65,227.09
2020-03-26,1,4,87,739.21
2020-03-27,1,4,67,279.38
2020-03-28,1,4,96,522.77
2020-03-29,1,4,93,816.78
2020-03-30,1,4,80,379.44
2020-03-31,1,4,64,348.54
2020-04-01,1,4,73,434.28
2020-04-02,1,4,70,176.97
2020-04-03,1,4,76,208.32
2020-04-04,1,4,93,405.04
2020-04-05,1,4,72,387.22
2020-04-06,1,4,63,586.13
2020-04-07,1,4,65,573.97
2020-04-08,1,4,63,464.37
2020-04-09,1,4,56,472.12
2020-04-10,1,4,75,490.07
2020-04-11,1,4,89,842.4
2020-04-12,1,4,73,330.51
2020-04-13,1,4,62,534.99
2020-04-14,1,4,72,361.04
2020-04-15,1,4,78,280.61
2020-04-16,1,4,68,325.87
2020-04-17,1,4,64,401.87
2020-04-18,1,4,83,271.47
2020-04-19,1,4,70,544.02
2020-04-20,1,4,61,274.67
2020-04-21,1,4,67,608.03
2020-04-22,1,4,60,255.02
2020-04-23,1,4,73,326.34
2020-04-24,1,4,70,360.41
2020-04-25,1,4,84,361.14
2020-04-26,1,4,80,207.92
2020-04-27,1,4,71,537.27
2020-04-28,1,4,69,640.73
2020-04-29,1,4,58,341.66
2020-04-30,1,4,46,367.28
2020-05-01,1,4,66,275.37
2020-05-02,1,4,76,243.5
2020-05-03,1,4,84,286.05
2020-05-04,1,4,67,415.92
2020-05-05,1,4,66,581.46
2020-05-06,1,4,72,354.44
2020-05-07,1,4,65,336.69
2020-05-08,1,4,62,387.14
2020-05-09,1,4,57,226.9
2020-05-10,1,4,70,641.99
2020-05-11,1,4,65,589.98
2020-05-12,1,4,76,501.35
2020-05-13,1,4,63,511.31
2020-05-14,1,4,70,663.08
2020-05-15,1,4,72,208.31
2020-05-16,1,4,73,188.17
2020-05-17,1,4,67,419.92
2020-05-18,1,4,69,320.47
2020-05-19,1,4,80,597.88
2020-05-20,1,4,60,415.8
2020-05-21,1,4,63,182.01
2020-05-22,1,4,56,353.2
2020-05-23,1,4,77,695.02
2020-05-24,1,4,65,434.71
2020-05-25,1,4,59,489.09
2020-05-26,1,4,52,313.71
2020-05-27,1,4,54,284.78
2020-05-28,1,4,66,621.42
2020-05-29,1,4,67,317.32
2020-05-30,1,4,73,212.56
2020-05-31,1,4,70,224.68
2020-06-01,1,4,61,513.01
2020-06-02,1,4,60,367.56
2020-06-03,1,4,56,239.8
2020-06-04,1,4,66,292.59
2020-06-05,1,4,63,216.68
2020-06-06,1,4,90,471.31
2020-06-07,1,4,69,396.72
2020-06-08,1,4,55,273.66
2020-06-09,1,4,61,538.02
2020-06-10,1,4,56,188.46
2020-06-11,1,4,67,417.34
2020-06-12,1,4,57,382.94
2020-06-13,1,4,82,302.27
2020-06-14,1,4,69,452.46
2020-06-15,1,4,55,203.23
2020-06-16,1,4,58,400.72
2020-06-17,1,4,62,571.74
2020-06-18,1,4,66,323.02
2020-06-19,1,4,69,298.09
2020-06-20,1,4,69,310.21
2020-06-21,1,4,78,367.63
2020-06-22,1,4,67,481.5
2020-06-23,1,4,71,626.43
2020-06-24,1,4,67,454.81
2020-06-25,1,4,83,255.94
2020-06-26,1,4,67,296.53
2020-06-27,1,4,88,363.71
2020-06-28,1,4,93,766.95
2020-06-29,1,4,67,467.77
2020-06-30,1,4,68,641.07
2020-07-01,1,4,63,377.84
2020-07-02,1,4,79,453.04
2020-07-03,1,4,67,510.58
2020-07-04,1,4,88,616.03
2020-07-05,1,4,101,734.57
2020-07-06,1,4,62,220.42
2020-07-07,1,4,79,258.64
2020-07-08,1,4,73,200.93
2020-07-09,1,4,59,324.08
2020-07-10,1,4,59,332.85
2020-07-11,1,4,68,524.12
2020-07-12,1,4,75,681.52
2020-07-13,1,4,67,631.64
2020-07-14,1,4,68,610.43
2020-07-15,1,4,81,639.1
2020-07-16,1,4,83,565.69
2020-07-17,1,4,75,232.67
2020-07-18,1,4,92,669.61
2020-07-19,1,4,102,912.22
2020-07-20,1,4,64,472.0
2020-07-21,1,4,75,645.03
2020-07-22,1,4,58,406.96
2020-07-23,1,4,78,396.19
2020-07-24,1,4,82,328.65
2020-07-25,1,4,94,823.2
2020-07-26,1,4,90,633.46
2020-07-27,1,4,67,193.95
2020-07-28,1,4,69,217.2
2020-07-29,1,4,71,504.9
2020-07-30,1,4,73,182.78
2020-07-31,1,4,83,292.76
2020-08-01,1,4,102,570.04
2020-08-02,1,4,116,478.58
2020-08-03,1,4,90,540.91
2020-08-04,1,4,83,286.97
2020-08-05,1,4,84,413.53
2020-08-06,1,4,87,253.26
2020-08-07,1,4,79,419.3
2020-08-08,1,4,104,271.07
2020-08-09,1,4,98,671.8
2020-08-10,1,4,86,254.49
2020-08-11,1,4,93,288.17
2020-08-12,1,4,78,428.01
2020-08-13,1,4,86,372.7
2020-08-14,1,4,79,561.89
2020-08-15,1,4,96,792.11
2020-08-16,1,4,116,298.37
2020-08-17,1,4,87,636.97
2020-08-18,1,4,90,833.96
2020-08-19,1,4,89,760.36
2020-08-20,1,4,72,189.36
2020-08-21,1,4,79,345.14
2020-08-22,1,4,105,333.01
2020-08-23,1,4,91,386.2
2020-08-24,1,4,94,543.04
2020-08-25,1,4,60,563.29
2020-08-26,1,4,84,251.35
2020-08-27,1,4,94,760.16
2020-08-28,1,4,101,629.57
2020-08-29,1,4,110,597.82
2020-08-30,1,4,114,891.11
2020-08-31,1,4,100,259.81
2020-09-01,1,4,82,616.03
2020-09-02,1,4,86,758.8
2020-09-03,1,4,78,562.06
2020-09-04,1,4,111,389.73
2020-09-05,1,4,99,477.5
2020-09-06,1,4,121,785.41
2020-09-07,1,4,84,210.69
2020-09-08,1,4,91,455.11
2020-09-09,1,4,86,467.24
2020-09-10,1,4,96,548.26
2020-09-11,1,4,85,686.74
2020-09-12,1,4,133,924.33
2020-09-13,1,4,86,556.99
2020-09-14,1,4,92,370.79
2020-09-15,1,4,100,451.37
2020-09-16,1,4,108,551.2
2020-09-17,1,4,102,410.26
2020-09-18,1,4,90,283.43
2020-09-19,1,4,126,568.6
2020-09-20,1,4,113,815.4
2020-09-21,1,4,106,525.05
2020-09-22,1,4,107,963.9
2020-09-23,1,4,95,529.39
2020-09-24,1,4,95,698.12
2020-09-25,1,4,102,547.72
2020-09-26,1,4,118,939.06
2020-09-27,1,4,125,507.45
2020-09-28,1,4,95,749.64
2020-09-29,1,4,103,927.98
2020-09-30,1,4,113,519.19
2020-10-01,1,4,128,994.01
2020-10-02,1,4,104,508.55
2020-10-03,1,4,114,870.87
2020-10-04,1,4,136,380.09
2020-10-05,1,4,103,329.4
2020-10-06,1,4,91,525.78
2020-10-07,1,4,105,386.65
2020-10-08,1,4,95,266.17
2020-10-09,1,4,117,473.26
2020-10-10,1,4,139,1075.36
2020-10-11,1,4,127,572.65
2020-10-12,1,4,104,800.59
2020-10-13,1,4,108,999.44
2020-10-14,1,4,111,747.13
2020-10-15,1,4,119,1103.25
2020-10-16,1,4,103,275.08
2020-10-17,1,4,140,692.57
2020-10-18,1,4,135,529.73
2020-10-19,1,4,103,867.99
2020-10-20,1,4,126,844.2
2020-10-21,1,4,98,432.02
2020-10-22,1,4,105,627.52
2020-10-23,1,4,144,1184.58
2020-10-24,1,4,134,1076.88
2020-10-25,1,4,144,686.62
2020-10-26,1,4,92,851.91
2020-10-27,1,4,95,325.33
2020-10-28,1,4,111,568.53
2020-10-29,1,4,120,440.22
2020-10-30,1,4,105,646.0
2020-10-31,1,4,152,597.66
2020-11-01,1,4,133,600.55
2020-11-02,1,4,118,893.01
2020-11-03,1,4,121,563.17
2020-11-04,1,4,103,743.35
2020-11-05,1,4,113,695.11
2020-11-06,1,4,127,665.17
2020-11-07,1,4,135,858.97
2020-11-08,1,4,124,1058.29
2020-11-09,1,4,109,495.34
2020-11-10,1,4,100,322.5
2020-11-11,1,4,119,638.17
2020-11-12,1,4,121,519.31
2020-11-13,1,4,115,466.62
2020-11-14,1,4,146,1326.62
2020-11-15,1,4,102,757.66
2020-11-16,1,4,108,979.53
2020-11-17,1,4,106,890.66
2020-11-18,1,4,94,547.46
2020-11-19,1,4,105,368.21
2020-11-20,1,4,115,939.2
2020-11-21,1,4,138,477.7
2020-11-22,1,4,132,1211.75
2020-11-23,1,4,109,813.62
2020-11-24,1,4,123,562.07
2020-11-25,1,4,126,449.65
2020-11-26,1,4,107,427.39
2020-11-27,1,4,96,401.48
2020-11-28,1,4,130,564.48
2020-11-29,1,4,129,1181.47
2020-11-30,1,4,130,816.33
2020-12-01,1,4,117,573.97
2020-12-02,1,4,121,452.38
2020-12-03,1,4,127,565.76
2020-12-04,1,4,114,1014.27
2020-12-05,1,4,150,1032.97
2020-12-06,1,4,152,1114.22
2020-12-07,1,4,140,1034.29
2020-12-08,1,4,106,644.71
2020-12-09,1,4,113,462.93
2020-12-10,1,4,126,790.41
2020-12-11,1,4,138,795.17
2020-12-12,1,4,133,555.31
2020-12-13,1,4,140,567.41
2020-12-14,1,4,112,411.95
2020-12-15,1,4,107,750.86
2020-12-16,1,4,117,807.58
2020-12-17,1,4,125,693.8
2020-12-18,1,4,111,305.65
2020-12-19,1,4,121,1003.41
2020-12-20,1,4,132,398.58
2020-12-21,1,4,120,1062.35
2020-12-22,1,4,106,981.21
2020-12-23,1,4,129,778.94
2020-12-24,1,4,111,531.72
2020-12-25,1,4,106,446.62
2020-12-26,1,4,117,608.11
2020-12-27,1,4,120,657.08
2020-12-28,1,4,123,871.44
2020-12-29,1,4,117,593.7
2020-12-30,1,4,87,809.67
2020-12-31,1,4,100,486.3
2021-01-01,1,4,132,1217.74
2021-01-02,1,4,147,1329.59
2021-01-03,1,4,141,803.13
2021-01-04,1,4,114,636.72
2021-01-05,1,4,105,311.77
2021-01-06,1,4,103,355.56
2021-01-07,1,4,100,582.13
2021-01-08,1,4,103,606.48
2021-01-09,1,4,143,1294.52
2021-01-10,1,4,126,375.13
2021-01-11,1,4,119,490.71
2021-01-12,1,4,117,1044.54
2021-01-13,1,4,90,675.71
2021-01-14,1,4,96,527.9
2021-01-15,1,4,108,358.77
2021-01-16,1,4,132,786.34
2021-01-17,1,4,123,1116.66
2021-01-18,1,4,112,962.08
2021-01-19,1,4,102,633.8
2021-01-20,1,4,88,407.37
2021-01-21,1,4,103,849.43
2021-01-22,1,4,95,555.34
2021-01-23,1,4,113,914.14
2021-01-24,1,4,130,425.4
2021-01-25,1,4,101,332.67
2021-01-26,1,4,99,260.72
2021-01-27,1,4,97,757.22
2021-01-28,1,4,111,861.58
2021-01-29,1,4,99,331.27
2021-01-30,1,4,134,1016.15
2021-01-31,1,4,126,1189.09
2021-02-01,1,4,93,410.92
2021-02-02,1,4,100,631.34
2021-02-03,1,4,113,737.85
2021-02-04,1,4,101,314.19
2021-02-05,1,4,101,324.53
2021-02-06,1,4,101,764.66
2021-02-07,1,4,129,886.73
2021-02-08,1,4,126,659.43
2021-02-09,1,4,102,355.97
