date,store_id,category_id,sales_qty,sales_revenue
2018-07-28,1,3,205,891.63
2018-07-29,1,3,180,584.35
2018-07-30,1,3,176,533.19
2018-07-31,1,3,155,665.25
2018-08-01,1,3,140,617.46
2018-08-02,1,3,171,1619.04
2018-08-03,1,3,148,423.3
2018-08-04,1,3,154,755.94
2018-08-05,1,3,210,1858.0
2018-08-06,1,3,142,389.22
2018-08-07,1,3,167,1009.43
2018-08-08,1,3,166,828.93
2018-08-09,1,3,153,1258.26
2018-08-10,1,3,146,818.49
2018-08-11,1,3,199,1551.12
2018-08-12,1,3,158,1385.09
2018-08-13,1,3,158,444.66
2018-08-14,1,3,155,1216.3
2018-08-15,1,3,108,491.01
2018-08-16,1,3,167,491.81
2018-08-17,1,3,155,453.97
2018-08-18,1,3,168,1044.08
2018-08-19,1,3,161,1384.49
2018-08-20,1,3,166,1551.56
2018-08-21,1,3,144,661.69
2018-08-22,1,3,142,1314.18
2018-08-23,1,3,145,1065.13
2018-08-24,1,3,154,1136.32
2018-08-25,1,3,152,501.55
2018-08-26,1,3,173,1110.58
2018-08-27,1,3,141,645.27
2018-08-28,1,3,144,1224.23
2018-08-29,1,3,124,438.4
2018-08-30,1,3,158,1367.2
2018-08-31,1,3,142,1107.06
2018-09-01,1,3,185,1278.03
2018-09-02,1,3,139,421.2
2018-09-03,1,3,175,490.69
2018-09-04,1,3,131,738.48
2018-09-05,1,3,121,309.47
2018-09-06,1,3,132,558.69
2018-09-07,1,3,141,975.42
2018-09-08,1,3,170,737.79
2018-09-09,1,3,169,1450.56
2018-09-10,1,3,137,716.21
2018-09-11,1,3,135,517.1
2018-09-12,1,3,134,341.75
2018-09-13,1,3,135,1025.65
2018-09-14,1,3,122,561.21
2018-09-15,1,3,149,1352.77
2018-09-16,1,3,169,1323.53
2018-09-17,1,3,160,792.5
2018-09-18,1,3,121,983.32
2018-09-19,1,3,119,1037.44
2018-09-20,1,3,105,535.45
2018-09-21,1,3,143,774.8
2018-09-22,1,3,132,1178.58
2018-09-23,1,3,172,985.78
2018-09-24,1,3,141,904.71
2018-09-25,1,3,117,947.96
2018-09-26,1,3,137,626.87
2018-09-27,1,3,113,904.36
2018-09-28,1,3,100,469.7
2018-09-29,1,3,155,1028.67
2018-09-30,1,3,127,712.65
2018-10-01,1,3,117,994.97
2018-10-02,1,3,135,1155.03
2018-10-03,1,3,114,647.65
2018-10-04,1,3,120,640.8
2018-10-05,1,3,108,892.66
2018-10-06,1,3,132,763.86
2018-10-07,1,3,160,795.6
2018-10-08,1,3,118,903.02
2018-10-09,1,3,108,544.53
2018-10-10,1,3,132,386.8
2018-10-11,1,3,113,512.62
2018-10-12,1,3,125,725.95
2018-10-13,1,3,129,637.76
2018-10-14,1,3,116,913.37
2018-10-15,1,3,113,1067.08
2018-10-16,1,3,100,376.56
2018-10-17,1,3,124,892.67
2018-10-18,1,3,91,356.04
2018-10-19,1,3,116,512.17
2018-10-20,1,3,162,769.12
2018-10-21,1,3,127,910.68
2018-10-22,1,3,130,1006.9
2018-10-23,1,3,122,800.15
2018-10-24,1,3,102,359.33
2018-10-25,1,3,117,1010.77
2018-10-26,1,3,105,606.21
2018-10-27,1,3,129,803.51
2018-10-28,1,3,142,702.58
2018-10-29,1,3,129,672.74
2018-10-30,1,3,111,611.88
2018-10-31,1,3,107,747.47
2018-11-01,1,3,97,568.97
2018-11-02,1,3,106,638.95
2018-11-03,1,3,133,389.89
2018-11-04,1,3,114,423.36
2018-11-05,1,3,94,329.29
2018-11-06,1,3,107,312.56
2018-11-07,1,3,88,395.75
2018-11-08,1,3,105,324.64
2018-11-09,1,3,88,290.02
2018-11-10,1,3,110,783.17
2018-11-11,1,3,106,916.46
2018-11-12,1,3,92,307.59
2018-11-13,1,3,87,533.65
2018-11-14,1,3,105,949.62
2018-11-15,1,3,104,483.3
2018-11-16,1,3,95,612.97
2018-11-17,1,3,124,740.46
2018-11-18,1,3,125,1142.64
2018-11-19,1,3,105,852.33
2018-11-20,1,3,88,555.98
2018-11-21,1,3,98,557.16
2018-11-22,1,3,275,2377.89
2018-11-23,1,3,106,780.8
2018-11-24,1,3,123,334.41
2018-11-25,1,3,107,929.15
2018-11-26,1,3,97,672.09
2018-11-27,1,3,93,634.47
2018-11-28,1,3,86,545.88
2018-11-29,1,3,82,490.7
2018-11-30,1,3,92,589.66
2018-12-01,1,3,108,830.22
2018-12-02,1,3,107,677.32
2018-12-03,1,3,86,405.79
2018-12-04,1,3,89,685.08
2018-12-05,1,3,94,395.48
2018-12-06,1,3,89,329.81
2018-12-07,1,3,96,882.44
2018-12-08,1,3,107,524.92
2018-12-09,1,3,104,429.77
2018-12-10,1,3,79,734.02
2018-12-11,1,3,96,728.39
2018-12-12,1,3,97,885.98
2018-12-13,1,3,95,438.38
2018-12-14,1,3,103,731.07
2018-12-15,1,3,117,1089.12
2018-12-16,1,3,107,452.77
2018-12-17,1,3,73,228.56
2018-12-18,1,3,82,657.55
2018-12-19,1,3,97,320.23
2018-12-20,1,3,75,275.26
2018-12-21,1,3,90,772.2
2018-12-22,1,3,109,890.8
2018-12-23,1,3,110,580.05
2018-12-24,1,3,85,384.11
2018-12-25,1,3,92,558.74
2018-12-26,1,3,74,356.36
2018-12-27,1,3,75,260.28
2018-12-28,1,3,76,662.05
2018-12-29,1,3,109,559.23
2018-12-30,1,3,102,281.38
2018-12-31,1,3,96,366.57
2019-01-01,1,3,87,719.42
2019-01-02,1,3,72,652.36
2019-01-03,1,3,89,421.85
2019-01-04,1,3,92,781.16
2019-01-05,1,3,98,531.88
2019-01-06,1,3,101,923.51
2019-01-07,1,3,101,558.38
2019-01-08,1,3,78,635.49
2019-01-09,1,3,83,668.48
2019-01-10,1,3,92,386.92
2019-01-11,1,3,84,387.57
2019-01-12,1,3,100,744.6
2019-01-13,1,3,108,777.33
2019-01-14,1,3,81,729.27
2019-01-15,1,3,84,588.33
2019-01-16,1,3,80,258.14
2019-01-17,1,3,97,418.58
2019-01-18,1,3,76,523.31
2019-01-19,1,3,117,446.79
2019-01-20,1,3,99,892.91
2019-01-21,1,3,86,589.72
2019-01-22,1,3,101,787.54
2019-01-23,1,3,71,585.59
2019-01-24,1,3,85,510.51
2019-01-25,1,3,101,630.89
2019-01-26,1,3,111,620.07
2019-01-27,1,3,83,582.92
2019-01-28,1,3,98,542.79
2019-01-29,1,3,98,778.33
2019-01-30,1,3,93,241.75
2019-01-31,1,3,88,537.6
2019-02-01,1,3,96,637.42
2019-02-02,1,3,113,388.45
2019-02-03,1,3,108,769.84
2019-02-04,1,3,82,249.34
2019-02-05,1,3,85,522.66
2019-02-06,1,3,86,672.03
2019-02-07,1,3,76,689.25
2019-02-08,1,3,92,377.79
2019-02-09,1,3,114,1042.75
2019-02-10,1,3,109,576.78
2019-02-11,1,3,79,200.89
2019-02-12,1,3,81,231.95
2019-02-13,1,3,93,344.64
2019-02-14,1,3,85,217.14
2019-02-15,1,3,81,499.89
2019-02-16,1,3,126,1027.27
2019-02-17,1,3,97,765.94
2019-02-18,1,3,101,453.56
2019-02-19,1,3,91,455.73
2019-02-20,1,3,105,582.99
2019-02-21,1,3,93,600.15
2019-02-22,1,3,104,672.93
2019-02-23,1,3,134,757.49
2019-02-24,1,3,100,401.02
2019-02-25,1,3,114,855.62
2019-02-26,1,3,104,596.88
2019-02-27,1,3,97,830.47
2019-02-28,1,3,99,499.87
2019-03-01,1,3,91,277.46
2019-03-02,1,3,125,1002.25
2019-03-03,1,3,124,841.08
2019-03-04,1,3,113,1061.66
2019-03-05,1,3,110,360.11
2019-03-06,1,3,101,679.55
2019-03-07,1,3,122,589.65
2019-03-08,1,3,101,344.29
2019-03-09,1,3,139,1240.28
2019-03-10,1,3,116,984.99
2019-03-11,1,3,133,453.16
2019-03-12,1,3,103,504.57
2019-03-13,1,3,110,1021.03
2019-03-14,1,3,135,652.69
2019-03-15,1,3,97,426.76
2019-03-16,1,3,131,852.7
2019-03-17,1,3,144,745.83
2019-03-18,1,3,97,594.33
2019-03-19,1,3,99,860.62
2019-03-20,1,3,113,404.12
2019-03-21,1,3,104,367.86
2019-03-22,1,3,126,551.5
2019-03-23,1,3,136,1187.28
2019-03-24,1,3,132,884.63
2019-03-25,1,3,123,559.85
2019-03-26,1,3,109,325.31
2019-03-27,1,3,129,575.92
2019-03-28,1,3,116,1081.38
2019-03-29,1,3,128,663.02
2019-03-30,1,3,130,450.74
2019-03-31,1,3,120,559.27
2019-04-01,1,3,104,804.01
2019-04-02,1,3,130,645.81
2019-04-03,1,3,122,532.02
2019-04-04,1,3,132,793.61
2019-04-05,1,3,106,442.87
2019-04-06,1,3,128,1165.77
2019-04-07,1,3,144,859.77
2019-04-08,1,3,105,905.75
2019-04-09,1,3,115,1048.34
2019-04-10,1,3,147,1196.23
2019-04-11,1,3,141,732.42
2019-04-12,1,3,124,1052.39
2019-04-13,1,3,126,737.25
2019-04-14,1,3,134,790.61
2019-04-15,1,3,103,832.52
2019-04-16,1,3,112,518.04
2019-04-17,1,3,133,422.4
2019-04-18,1,3,131,648.35
2019-04-19,1,3,129,720.13
2019-04-20,1,3,154,1162.62
2019-04-21,1,3,131,1235.68
2019-04-22,1,3,143,571.87
2019-04-23,1,3,134,1119.55
2019-04-24,1,3,132,935.63
2019-04-25,1,3,102,906.2
2019-04-26,1,3,142,593.96
2019-04-27,1,3,177,655.78
2019-04-28,1,3,143,752.57
2019-04-29,1,3,126,918.67
2019-04-30,1,3,129,1143.23
2019-05-01,1,3,131,342.99
2019-05-02,1,3,168,1343.63
2019-05-03,1,3,143,613.34
2019-05-04,1,3,190,935.33
2019-05-05,1,3,161,1103.7
2019-05-06,1,3,120,668.63
2019-05-07,1,3,136,1078.71
2019-05-08,1,3,163,540.0
2019-05-09,1,3,129,512.0
2019-05-10,1,3,149,483.56
2019-05-11,1,3,178,1329.88
2019-05-12,1,3,149,963.78
2019-05-13,1,3,160,412.17
2019-05-14,1,3,153,1068.69
2019-05-15,1,3,142,1034.79
2019-05-16,1,3,122,1148.76
2019-05-17,1,3,172,963.8
2019-05-18,1,3,147,1057.43
2019-05-19,1,3,163,724.11
2019-05-20,1,3,127,684.49
2019-05-21,1,3,145,382.55
2019-05-22,1,3,146,1325.78
2019-05-23,1,3,154,650.58
2019-05-24,1,3,164,807.17
2019-05-25,1,3,182,1083.31
2019-05-26,1,3,195,1016.89
2019-05-27,1,3,150,1234.6
2019-05-28,1,3,134,451.08
2019-05-29,1,3,160,1440.66
2019-05-30,1,3,150,563.41
2019-05-31,1,3,164,1305.12
2019-06-01,1,3,154,1442.55
2019-06-02,1,3,176,1117.14
2019-06-03,1,3,152,400.39
2019-06-04,1,3,167,936.58
2019-06-05,1,3,155,506.59
2019-06-06,1,3,171,1155.5
2019-06-07,1,3,149,1009.81
2019-06-08,1,3,176,803.29
2019-06-09,1,3,190,708.68
2019-06-10,1,3,172,1082.01
2019-06-11,1,3,149,1141.5
2019-06-12,1,3,135,1025.5
2019-06-13,1,3,171,1301.77
2019-06-14,1,3,148,820.01
2019-06-15,1,3,170,1218.21
2019-06-16,1,3,154,1432.34
2019-06-17,1,3,161,443.12
2019-06-18,1,3,175,559.04
2019-06-19,1,3,160,870.7
2019-06-20,1,3,183,1315.14
2019-06-21,1,3,144,1047.67
2019-06-22,1,3,168,1372.17
2019-06-23,1,3,199,651.22
2019-06-24,1,3,163,1454.29
2019-06-25,1,3,200,1448.9
2019-06-26,1,3,166,1288.92
2019-06-27,1,3,166,847.95
2019-06-28,1,3,148,1196.68
2019-06-29,1,3,177,951.87
2019-06-30,1,3,243,667.69
2019-07-01,1,3,165,642.3
2019-07-02,1,3,143,1269.46
2019-07-03,1,3,166,903.99
2019-07-04,1,3,434,1543.1
2019-07-05,1,3,155,533.1
2019-07-06,1,3,188,1440.96
2019-07-07,1,3,188,1271.89
2019-07-08,1,3,157,935.37
2019-07-09,1,3,144,448.69
2019-07-10,1,3,114,771.83
2019-07-11,1,3,163,587.79
2019-07-12,1,3,145,1257.0
2019-07-13,1,3,216,573.02
2019-07-14,1,3,184,1664.21
2019-07-15,1,3,154,504.76
2019-07-16,1,3,168,716.58
2019-07-17,1,3,137,1264.63
2019-07-18,1,3,143,929.53
2019-07-19,1,3,166,1066.64
2019-07-20,1,3,222,761.81
2019-07-21,1,3,211,1130.82
2019-07-22,1,3,163,1402.51
2019-07-23,1,3,198,537.92
2019-07-24,1,3,151,1129.33
2019-07-25,1,3,169,1467.13
2019-07-26,1,3,169,936.83
2019-07-27,1,3,189,1543.84
2019-07-28,1,3,196,1328.79
2019-07-29,1,3,158,1003.84
2019-07-30,1,3,161,745.4
2019-07-31,1,3,161,1241.69
2019-08-01,1,3,157,1103.97
2019-08-02,1,3,159,808.39
2019-08-03,1,3,187,663.57
2019-08-04,1,3,172,756.88
2019-08-05,1,3,153,544.07
2019-08-06,1,3,129,759.41
2019-08-07,1,3,148,501.6
2019-08-08,1,3,161,505.28
2019-08-09,1,3,161,1413.65
2019-08-10,1,3,195,947.64
2019-08-11,1,3,184,1218.75
2019-08-12,1,3,161,795.69
2019-08-13,1,3,152,782.94
2019-08-14,1,3,133,591.7
2019-08-15,1,3,167,549.43
2019-08-16,1,3,184,992.35
2019-08-17,1,3,186,1640.39
2019-08-18,1,3,198,1366.44
2019-08-19,1,3,135,882.75
2019-08-20,1,3,162,1174.08
2019-08-21,1,3,139,1310.0
2019-08-22,1,3,135,468.36
2019-08-23,1,3,164,1143.82
2019-08-24,1,3,162,421.67
2019-08-25,1,3,168,522.93
2019-08-26,1,3,131,477.65
2019-08-27,1,3,168,1436.31
2019-08-28,1,3,154,1179.59
2019-08-29,1,3,146,714.75
2019-08-30,1,3,184,1217.73
2019-08-31,1,3,149,1216.09
2019-09-01,1,3,172,1530.4
2019-09-02,1,3,147,1115.63
2019-09-03,1,3,175,740.67
2019-09-04,1,3,145,966.99
2019-09-05,1,3,166,982.61
2019-09-06,1,3,146,530.59
2019-09-07,1,3,193,931.2
2019-09-08,1,3,189,1030.98
2019-09-09,1,3,140,1006.23
2019-09-10,1,3,136,970.01
2019-09-11,1,3,171,1263.0
2019-09-12,1,3,154,1109.78
2019-09-13,1,3,166,1526.55
2019-09-14,1,3,140,1235.02
2019-09-15,1,3,162,912.28
2019-09-16,1,3,126,472.03
2019-09-17,1,3,140,671.96
2019-09-18,1,3,122,386.51
2019-09-19,1,3,145,629.63
2019-09-20,1,3,140,1270.05
2019-09-21,1,3,151,1123.94
2019-09-22,1,3,152,843.97
2019-09-23,1,3,132,430.18
2019-09-24,1,3,146,392.79
2019-09-25,1,3,101,634.03
2019-09-26,1,3,136,975.55
2019-09-27,1,3,134,500.37
2019-09-28,1,3,154,522.86
2019-09-29,1,3,177,980.99
2019-09-30,1,3,139,872.91
2019-10-01,1,3,104,843.43
2019-10-02,1,3,116,1027.53
2019-10-03,1,3,107,851.86
2019-10-04,1,3,143,1327.17
2019-10-05,1,3,157,1406.57
2019-10-06,1,3,150,905.11
2019-10-07,1,3,124,797.23
2019-10-08,1,3,120,352.56
2019-10-09,1,3,118,411.38
2019-10-10,1,3,142,1209.17
2019-10-11,1,3,135,542.98
2019-10-12,1,3,156,981.27
2019-10-13,1,3,155,1295.42
2019-10-14,1,3,131,953.27
2019-10-15,1,3,128,1029.59
2019-10-16,1,3,136,884.05
2019-10-17,1,3,125,398.74
2019-10-18,1,3,120,359.01
2019-10-19,1,3,157,1132.49
2019-10-20,1,3,119,328.76
2019-10-21,1,3,108,827.93
2019-10-22,1,3,99,649.73
2019-10-23,1,3,110,355.92
2019-10-24,1,3,121,966.87
2019-10-25,1,3,112,314.87
2019-10-26,1,3,114,1033.52
2019-10-27,1,3,118,820.05
2019-10-28,1,3,98,352.74
2019-10-29,1,3,107,340.14
2019-10-30,1,3,112,487.31
2019-10-31,1,3,111,743.58
2019-11-01,1,3,102,363.18
2019-11-02,1,3,134,1033.98
2019-11-03,1,3,115,645.22
2019-11-04,1,3,96,786.02
2019-11-05,1,3,123,750.87
2019-11-06,1,3,124,512.21
2019-11-07,1,3,101,829.4
2019-11-08,1,3,83,428.33
2019-11-09,1,3,114,777.39
2019-11-10,1,3,109,674.5
2019-11-11,1,3,110,720.84
2019-11-12,1,3,90,340.28
2019-11-13,1,3,103,771.9
2019-11-14,1,3,97,577.65
2019-11-15,1,3,96,767.97
2019-11-16,1,3,130,460.83
2019-11-17,1,3,100,301.12
2019-11-18,1,3,102,798.61
2019-11-19,1,3,104,673.3
2019-11-20,1,3,90,498.87
2019-11-21,1,3,83,210.63
2019-11-22,1,3,83,525.92
2019-11-23,1,3,123,1141.96
2019-11-24,1,3,124,690.44
2019-11-25,1,3,101,529.88
2019-11-26,1,3,97,854.4
2019-11-27,1,3,81,629.65
2019-11-28,1,3,319,1685.74
2019-11-29,1,3,106,771.74
2019-11-30,1,3,120,477.04
2019-12-01,1,3,118,920.85
2019-12-02,1,3,89,728.96
2019-12-03,1,3,87,753.08
2019-12-04,1,3,88,465.74
2019-12-05,1,3,92,275.57
2019-12-06,1,3,93,362.27
2019-12-07,1,3,108,929.21
2019-12-08,1,3,104,326.02
2019-12-09,1,3,88,439.34
2019-12-10,1,3,78,277.1
2019-12-11,1,3,95,432.84
2019-12-12,1,3,94,247.31
2019-12-13,1,3,83,749.11
2019-12-14,1,3,112,1056.84
2019-12-15,1,3,117,852.03
2019-12-16,1,3,82,730.72
2019-12-17,1,3,93,397.49
2019-12-18,1,3,98,791.81
2019-12-19,1,3,85,541.57
2019-12-20,1,3,95,356.75
2019-12-21,1,3,112,991.71
2019-12-22,1,3,114,813.24
2019-12-23,1,3,86,800.39
2019-12-24,1,3,109,1028.13
2019-12-25,1,3,87,765.71
2019-12-26,1,3,93,851.45
2019-12-27,1,3,88,720.21
2019-12-28,1,3,98,657.27
2019-12-29,1,3,79,391.0
2019-12-30,1,3,85,219.22
2019-12-31,1,3,70,402.34
2020-01-01,1,3,83,269.18
2020-01-02,1,3,88,245.65
2020-01-03,1,3,86,591.64
2020-01-04,1,3,101,799.21
2020-01-05,1,3,107,609.03
2020-01-06,1,3,107,903.88
2020-01-07,1,3,67,624.56
2020-01-08,1,3,97,716.02
2020-01-09,1,3,77,716.09
2020-01-10,1,3,90,332.97
2020-01-11,1,3,97,340.37
2020-01-12,1,3,107,432.32
2020-01-13,1,3,89,645.78
2020-01-14,1,3,92,249.97
2020-01-15,1,3,92,732.56
2020-01-16,1,3,101,708.86
2020-01-17,1,3,83,467.9
2020-01-18,1,3,107,591.91
2020-01-19,1,3,100,814.65
2020-01-20,1,3,100,777.06
2020-01-21,1,3,83,637.95
2020-01-22,1,3,106,426.03
2020-01-23,1,3,81,309.57
2020-01-24,1,3,96,810.49
2020-01-25,1,3,110,1035.5
2020-01-26,1,3,120,1117.6
2020-01-27,1,3,99,754.97
2020-01-28,1,3,99,714.37
2020-01-29,1,3,82,717.95
2020-01-30,1,3,99,697.42
2020-01-31,1,3,80,279.12
2020-02-01,1,3,125,359.93
2020-02-02,1,3,123,1143.2
2020-02-03,1,3,95,326.43
2020-02-04,1,3,82,519.26
2020-02-05,1,3,81,260.29
2020-02-06,1,3,96,644.32
2020-02-07,1,3,93,567.88
2020-02-08,1,3,132,884.23
2020-02-09,1,3,109,855.29
2020-02-10,1,3,103,677.05
2020-02-11,1,3,103,954.51
2020-02-12,1,3,94,348.34
2020-02-13,1,3,80,587.88
2020-02-14,1,3,100,277.89
2020-02-15,1,3,112,868.79
2020-02-16,1,3,107,321.35
2020-02-17,1,3,98,353.73
2020-02-18,1,3,97,455.16
2020-02-19,1,3,72,185.13
2020-02-20,1,3,93,350.5
2020-02-21,1,3,103,644.03
2020-02-22,1,3,122,419.53
2020-02-23,1,3,107,991.83
2020-02-24,1,3,98,394.26
2020-02-25,1,3,102,653.0
2020-02-26,1,3,98,868.55
2020-02-27,1,3,86,702.69
2020-02-28,1,3,95,811.32
2020-02-29,1,3,110,677.53
2020-03-01,1,3,151,1184.24
2020-03-02,1,3,119,337.97
2020-03-03,1,3,98,690.58
2020-03-04,1,3,100,692.44
2020-03-05,1,3,101,848.49
2020-03-06,1,3,99,910.67
2020-03-07,1,3,136,651.04
2020-03-08,1,3,118,367.95
2020-03-09,1,3,103,274.9
2020-03-10,1,3,98,854.5
2020-03-11,1,3,113,370.65
2020-03-12,1,3,113,990.51
2020-03-13,1,3,103,683.05
2020-03-14,1,3,133,689.05
2020-03-15,1,3,124,1041.53
2020-03-16,1,3,111,973.57
2020-03-17,1,3,109,322.48
2020-03-18,1,3,116,843.32
2020-03-19,1,3,110,926.74
2020-03-20,1,3,129,836.68
2020-03-21,1,3,119,648.64
2020-03-22,1,3,164,1524.85
2020-03-23,1,3,104,393.81
2020-03-24,1,3,118,934.87
2020-03-25,1,3,133,1055.6
2020-03-26,1,3,115,734.95
2020-03-27,1,3,91,709.87
2020-03-28,1,3,144,541.49
2020-03-29,1,3,131,374.86
2020-03-30,1,3,132,691.78
2020-03-31,1,3,143,562.83
2020-04-01,1,3,108,659.15
2020-04-02,1,3,103,521.7
2020-04-03,1,3,96,798.25
2020-04-04,1,3,139,835.12
2020-04-05,1,3,143,452.62
2020-04-06,1,3,123,309.6
2020-04-07,1,3,129,933.41
2020-04-08,1,3,128,1087.31
2020-04-09,1,3,117,955.21
2020-04-10,1,3,116,862.39
2020-04-11,1,3,129,1027.0
2020-04-12,1,3,149,994.17
2020-04-13,1,3,117,880.7
2020-04-14,1,3,115,711.77
2020-04-15,1,3,144,775.55
2020-04-16,1,3,142,707.71
2020-04-17,1,3,134,597.19
2020-04-18,1,3,155,1404.63
2020-04-19,1,3,155,634.9
2020-04-20,1,3,114,358.99
2020-04-21,1,3,127,519.17
2020-04-22,1,3,127,507.65
2020-04-23,1,3,155,1147.35
2020-04-24,1,3,129,697.07
2020-04-25,1,3,152,845.05
2020-04-26,1,3,147,1119.35
2020-04-27,1,3,153,968.33
2020-04-28,1,3,153,457.99
2020-04-29,1,3,155,420.23
2020-04-30,1,3,107,783.28
2020-05-01,1,3,144,1180.43
2020-05-02,1,3,172,1187.6
2020-05-03,1,3,156,889.2
2020-05-04,1,3,172,916.86
2020-05-05,1,3,142,737.19
2020-05-06,1,3,137,689.89
2020-05-07,1,3,136,669.15
2020-05-08,1,3,134,779.61
2020-05-09,1,3,143,1061.38
2020-05-10,1,3,217,1530.44
2020-05-11,1,3,136,1152.97
2020-05-12,1,3,137,505.75
2020-05-13,1,3,138,1195.99
2020-05-14,1,3,139,1121.92
2020-05-15,1,3,150,546.37
2020-05-16,1,3,165,981.14
2020-05-17,1,3,167,1291.75
2020-05-18,1,3,165,1285.94
2020-05-19,1,3,169,814.55
2020-05-20,1,3,154,521.69
2020-05-21,1,3,141,1301.06
2020-05-22,1,3,150,1016.63
2020-05-23,1,3,202,1571.72
2020-05-24,1,3,201,1865.23
2020-05-25,1,3,158,1071.71
2020-05-26,1,3,122,354.97
2020-05-27,1,3,129,1092.1
2020-05-28,1,3,152,1339.86
2020-05-29,1,3,145,1342.91
2020-05-30,1,3,186,1075.07
2020-05-31,1,3,188,1514.45
2020-06-01,1,3,179,689.29
2020-06-02,1,3,146,981.35
2020-06-03,1,3,151,583.8
2020-06-04,1,3,164,716.46
2020-06-05,1,3,174,550.94
2020-06-06,1,3,190,953.69
2020-06-07,1,3,171,674.49
2020-06-08,1,3,169,1461.11
2020-06-09,1,3,164,1370.56
2020-06-10,1,3,136,760.32
2020-06-11,1,3,172,1330.33
2020-06-12,1,3,171,1543.57
2020-06-13,1,3,224,1108.71
2020-06-14,1,3,208,1377.84
2020-06-15,1,3,182,751.3
2020-06-16,1,3,144,941.74
2020-06-17,1,3,169,542.92
2020-06-18,1,3,162,1325.36
2020-06-19,1,3,133,881.56
2020-06-20,1,3,192,1696.98
2020-06-21,1,3,191,1715.96
2020-06-22,1,3,165,854.33
2020-06-23,1,3,173,1194.65
2020-06-24,1,3,144,1285.26
2020-06-25,1,3,154,425.66
2020-06-26,1,3,158,829.12
2020-06-27,1,3,236,1639.5
2020-06-28,1,3,198,648.99
2020-06-29,1,3,161,842.56
2020-06-30,1,3,146,515.51
2020-07-01,1,3,171,1238.02
2020-07-02,1,3,150,1242.75
2020-07-03,1,3,150,478.54
2020-07-04,1,3,438,3899.31
2020-07-05,1,3,218,1224.38
2020-07-06,1,3,184,466.54
2020-07-07,1,3,165,1557.47
2020-07-08,1,3,177,764.92
2020-07-09,1,3,156,952.22
2020-07-10,1,3,184,1042.6
2020-07-11,1,3,179,1654.38
2020-07-12,1,3,175,1498.89
2020-07-13,1,3,169,657.81
2020-07-14,1,3,156,805.19
2020-07-15,1,3,172,1442.46
2020-07-16,1,3,183,882.85
2020-07-17,1,3,178,1096.87
2020-07-18,1,3,189,965.68
2020-07-19,1,3,230,1668.65
2020-07-20,1,3,155,593.16
2020-07-21,1,3,149,1297.62
2020-07-22,1,3,160,897.92
2020-07-23,1,3,145,530.67
2020-07-24,1,3,170,798.16
2020-07-25,1,3,209,1149.36
2020-07-26,1,3,206,1533.39
2020-07-27,1,3,179,644.05
2020-07-28,1,3,180,1483.32
2020-07-29,1,3,176,1348.88
2020-07-30,1,3,153,1339.86
2020-07-31,1,3,151,1368.99
2020-08-01,1,3,173,596.67
2020-08-02,1,3,171,461.06
2020-08-03,1,3,168,832.58
2020-08-04,1,3,173,976.71
2020-08-05,1,3,156,737.51
2020-08-06,1,3,146,505.94
2020-08-07,1,3,160,1434.02
2020-08-08,1,3,196,1818.04
2020-08-09,1,3,212,1950.51
2020-08-10,1,3,168,774.75
2020-08-11,1,3,158,1231.07
2020-08-12,1,3,181,1176.45
2020-08-13,1,3,181,647.37
2020-08-14,1,3,155,1116.79
2020-08-15,1,3,181,780.04
2020-08-16,1,3,203,1047.99
2020-08-17,1,3,166,1349.17
2020-08-18,1,3,144,1309.22
2020-08-19,1,3,123,949.11
2020-08-20,1,3,143,1008.45
2020-08-21,1,3,151,783.28
2020-08-22,1,3,190,1058.63
2020-08-23,1,3,183,1511.22
2020-08-24,1,3,158,992.44
2020-08-25,1,3,159,1499.4
2020-08-26,1,3,134,477.5
2020-08-27,1,3,159,854.37
2020-08-28,1,3,175,1454.38
2020-08-29,1,3,174,892.3
2020-08-30,1,3,155,564.29
2020-08-31,1,3,160,1033.85
2020-09-01,1,3,168,439.53
2020-09-02,1,3,170,1544.12
2020-09-03,1,3,150,1423.93
2020-09-04,1,3,149,531.38
2020-09-05,1,3,157,1087.97
2020-09-06,1,3,181,1629.19
2020-09-07,1,3,131,964.63
2020-09-08,1,3,147,1330.22
2020-09-09,1,3,125,657.81
2020-09-10,1,3,136,419.23
2020-09-11,1,3,150,383.8
2020-09-12,1,3,141,510.71
2020-09-13,1,3,178,1457.71
2020-09-14,1,3,129,807.78
2020-09-15,1,3,135,641.73
2020-09-16,1,3,126,584.18
2020-09-17,1,3,133,633.39
2020-09-18,1,3,145,548.07
2020-09-19,1,3,182,1528.04
2020-09-20,1,3,199,1612.0
2020-09-21,1,3,135,605.7
2020-09-22,1,3,147,1057.9
2020-09-23,1,3,129,1063.24
2020-09-24,1,3,128,981.48
2020-09-25,1,3,136,692.08
2020-09-26,1,3,164,1206.87
2020-09-27,1,3,160,752.15
2020-09-28,1,3,119,849.83
2020-09-29,1,3,129,1105.18
2020-09-30,1,3,144,839.15
2020-10-01,1,3,118,729.13
2020-10-02,1,3,128,930.42
2020-10-03,1,3,162,842.44
2020-10-04,1,3,149,709.58
2020-10-05,1,3,126,777.6
2020-10-06,1,3,128,666.78
2020-10-07,1,3,127,957.74
2020-10-08,1,3,130,402.3
2020-10-09,1,3,107,283.36
2020-10-10,1,3,125,999.09
2020-10-11,1,3,134,624.53
2020-10-12,1,3,138,411.48
2020-10-13,1,3,119,770.66
