txn_id,txn_date,store_id,product_id,qty,unit_price,line_amount
686,2024-01-15 00:00:00,2,15,1.0,7.585587098502852,7.585587098502852
687,2024-01-15 00:00:00,2,18,1.0,20.269918086875844,20.269918086875844
688,2024-01-15 00:00:00,2,10,2.0,36.628259231779126,73.25651846355825
689,2024-01-15 00:00:00,2,3,4.0,12.17515956330745,48.7006382532298
690,2024-01-15 00:00:00,2,14,1.0,17.48134293662793,17.48134293662793
691,2024-01-15 00:00:00,3,2,3.0,35.35765226731816,106.07295680195448
692,2024-01-15 00:00:00,3,18,2.0,48.82928964127591,97.65857928255183
693,2024-01-15 00:00:00,3,10,1.0,29.607840823837996,29.607840823837996
694,2024-01-15 00:00:00,3,1,4.0,31.105805332802028,124.42322133120811
695,2024-01-15 00:00:00,3,1,2.0,45.11655811004989,90.23311622009977
696,2024-01-15 00:00:00,3,14,1.0,17.241509498083378,17.241509498083378
697,2024-01-15 00:00:00,3,3,1.0,41.60963683594727,41.60963683594727
698,2024-01-15 00:00:00,4,2,4.0,24.955233106307467,99.82093242522987
699,2024-01-15 00:00:00,4,4,1.0,13.162465201538245,13.162465201538245
700,2024-01-15 00:00:00,4,13,4.0,39.28273426264125,157.130937050565
701,2024-01-15 00:00:00,4,13,3.0,26.294809416331717,78.88442824899515
702,2024-01-15 00:00:00,4,18,1.0,7.071904844563708,7.071904844563708
703,2024-01-15 00:00:00,4,6,4.0,12.369832760460781,49.479331041843125
704,2024-01-15 00:00:00,4,2,4.0,19.510314518937413,78.04125807574965
705,2024-01-15 00:00:00,4,19,1.0,39.47655613128511,39.47655613128511
706,2024-01-15 00:00:00,4,10,1.0,4.791862184262838,4.791862184262838
707,2024-01-15 00:00:00,5,15,1.0,22.65618452042822,22.65618452042822
708,2024-01-15 00:00:00,5,9,3.0,5.582231088179922,16.746693264539765
709,2024-01-15 00:00:00,5,14,3.0,10.532786616859914,31.59835985057974
710,2024-01-15 00:00:00,5,16,4.0,31.666480365784928,126.66592146313971
711,2024-01-15 00:00:00,5,4,3.0,12.986941032637453,38.96082309791236
712,2024-01-15 00:00:00,5,5,3.0,12.598526229710679,37.795578689132036
713,2024-01-16 00:00:00,1,4,4.0,42.704762491971266,170.81904996788506
714,2024-01-16 00:00:00,1,18,3.0,,120.06148326151822
715,2024-01-16 00:00:00,1,3,3.0,27.224221854494722,81.67266556348417
716,2024-01-16 00:00:00,1,14,3.0,37.2134902669473,111.64047080084188
717,2024-01-16 00:00:00,1,5,2.0,13.93185237031722,27.86370474063444
718,2024-01-16 00:00:00,1,6,3.0,29.94311502943867,89.829345088316
719,2024-01-16 00:00:00,1,7,1.0,12.3296898568274,12.3296898568274
720,2024-01-16 00:00:00,1,18,1.0,48.841940235682586,48.841940235682586
721,2024-01-16 00:00:00,2,5,1.0,4.046394045777571,4.046394045777571
722,2024-01-16 00:00:00,2,17,3.0,14.760854559407047,44.28256367822114
723,2024-01-16 00:00:00,2,11,3.0,25.968024078973677,77.90407223692102
724,2024-01-16 00:00:00,2,4,2.0,17.58444449072288,35.16888898144576
725,2024-01-16 00:00:00,2,18,4.0,40.91292454334078,163.65169817336312
726,2024-01-16 00:00:00,2,20,1.0,24.05344488348736,24.05344488348736
727,2024-01-16 00:00:00,3,10,,8.390960200548653,8.390960200548653
728,2024-01-16 00:00:00,3,17,4.0,17.13953099590461,68.55812398361844
729,2024-01-16 00:00:00,3,1,2.0,23.004949954658812,46.009899909317625
730,2024-01-16 00:00:00,3,1,2.0,46.655306472215536,93.31061294443107
731,2024-01-16 00:00:00,3,8,1.0,41.60634540457778,41.60634540457778
732,2024-01-16 00:00:00,3,2,4.0,44.965651553913744,179.86260621565498
733,2024-01-16 00:00:00,3,8,1.0,31.468812068482965,31.468812068482965
734,2024-01-16 00:00:00,3,13,3.0,7.073287035501156,2121.9861106503467
735,2024-01-16 00:00:00,3,12,1.0,23.27710819729368,23.27710819729368
736,2024-01-16 00:00:00,4,13,4.0,6.070016770198555,24.28006708079422
737,2024-01-16 00:00:00,4,11,1.0,5.4600481279363215,5.4600481279363215
738,2024-01-16 00:00:00,4,3,4.0,3.7074016177063207,14.829606470825283
739,2024-01-16 00:00:00,4,20,1.0,20.604571111172937,20.604571111172937
740,2024-01-16 00:00:00,4,14,4.0,18.78575502780078,75.14302011120311
741,2024-01-16 00:00:00,4,15,3.0,33.74578933137989,101.23736799413967
742,2024-01-16 00:00:00,4,19,3.0,21.782284652613036,65.3468539578391
743,2024-01-16 00:00:00,4,5,2.0,41.86565390743232,83.73130781486464
744,2024-01-16 00:00:00,4,8,4.0,22.36625052247463,89.46500208989852
745,2024-01-16 00:00:00,4,15,4.0,26.703564155528554,106.81425662211421
746,2024-01-16 00:00:00,4,17,3.0,39.55927637906902,118.67782913720706
747,2024-01-16 00:00:00,4,8,1000.0,48.847560780742036,48.847560780742036
748,2024-01-16 00:00:00,5,3,1.0,14.259847264890537,14.259847264890537
749,2024-01-16 00:00:00,5,4,2.0,5.324206701721277,10.648413403442554
750,2024-01-16 00:00:00,5,18,2.0,40.33828119941958,80.67656239883917
751,2024-01-16 00:00:00,5,12,3.0,49.03857580922483,147.1157274276745
752,2024-01-16 00:00:00,5,13,1.0,46.17426469853157,46.17426469853157
753,2024-01-16 00:00:00,5,16,4.0,31.59198689096401,126.36794756385603
754,2024-01-17 00:00:00,1,11,2.0,18.236840287735923,36.473680575471846
755,2024-01-17 00:00:00,1,8,2000.0,12.781549368504892,25.563098737009785
756,2024-01-17 00:00:00,1,8,3.0,28.40441314199149,85.21323942597448
757,2024-01-17 00:00:00,1,18,2.0,15.141982760677113,30.283965521354226
758,2024-01-17 00:00:00,1,20,1.0,34.44714922814506,34.44714922814506
759,2024-01-17 00:00:00,1,19,2.0,2.610314719370889,5.220629438741778
760,2024-01-17 00:00:00,2,3,,41.165453070493626,82.33090614098725
761,2024-01-17 00:00:00,2,7,1.0,14.404717774007269,14.404717774007269
762,2024-01-17 00:00:00,2,15,2.0,32.5313966590316,65.0627933180632
763,2024-01-17 00:00:00,2,8,2.0,36.96755250375743,73.93510500751486
764,2024-01-17 00:00:00,2,7,3.0,33.49576820869143,100.48730462607429
765,2024-01-17 00:00:00,2,11,4.0,28.16129210705304,112.64516842821216
766,2024-01-17 00:00:00,2,11,1.0,46.99462719186171,46.99462719186171
767,2024-01-17 00:00:00,2,13,2.0,7.181298303030289,14.362596606060578
768,2024-01-17 00:00:00,2,15,4.0,41.253695833133364,165.01478333253345
769,2024-01-17 00:00:00,3,12,1.0,21.84398956617255,21.84398956617255
770,2024-01-17 00:00:00,3,5,1.0,37.68434173167725,37.68434173167725
771,2024-01-17 00:00:00,3,3,3.0,7.084674202807662,21.254022608422986
772,2024-01-17 00:00:00,3,7,4.0,32.54198499100391,130.16793996401563
773,2024-01-17 00:00:00,3,5,3.0,9.720712349971818,29.16213704991545
774,2024-01-17 00:00:00,3,16,4.0,13.840585497037905,55.36234198815162
775,2024-01-17 00:00:00,3,5,3.0,49.60687766476944,148.8206329943083
776,2024-01-17 00:00:00,4,3,4000.0,44.23119132521306,176.92476530085224
777,2024-01-17 00:00:00,4,2,3.0,16.9245886403626,50.7737659210878
778,2024-01-17 00:00:00,4,14,3.0,31.518955536374353,94.55686660912306
779,2024-01-17 00:00:00,4,2,1000.0,20.012475413247984,20.012475413247984
780,2024-01-17 00:00:00,4,9,4.0,27.15964019485579,108.63856077942316
781,2024-01-17 00:00:00,4,10,2000.0,42.31827105354476,84.63654210708953
782,2024-01-17 00:00:00,4,12,1.0,2.529517484598358,2.529517484598358
783,2024-01-17 00:00:00,4,2,1.0,19.661156062500055,19.661156062500055
784,2024-01-17 00:00:00,4,11,4.0,9.146626415957344,36.58650566382938
785,2024-01-17 00:00:00,4,6,4.0,26.098410247445464,104.39364098978186
786,2024-01-17 00:00:00,4,4,3.0,23.533310285818043,70.59993085745413
787,2024-01-17 00:00:00,4,20,2.0,44.537397462323575,89.07479492464715
788,2024-01-17 00:00:00,5,5,2.0,21.80584836073394,43.61169672146788
789,2024-01-17 00:00:00,5,8,3.0,2.1544766530053767,6.46342995901613
790,2024-01-17 00:00:00,5,6,2.0,19.063664501185155,38.12732900237031
791,2024-01-17 00:00:00,5,13,4.0,21.311701984954688,85.24680793981875
792,2024-01-17 00:00:00,5,7,4.0,26.48526619994361,105.94106479977444
793,2024-01-17 00:00:00,5,3,4.0,6.998593180173797,27.99437272069519
794,2024-01-17 00:00:00,5,20,4.0,4.534590102489348,18.138360409957393
795,2024-01-18 00:00:00,1,2,2.0,40.639471984676945,81.27894396935389
796,2024-01-18 00:00:00,1,19,1.0,32.551551250359395,32.551551250359395
797,2024-01-18 00:00:00,1,19,2.0,35.37995111974656,70.75990223949312
798,2024-01-18 00:00:00,1,12,2.0,49.13452114141497,98.26904228282994
799,2024-01-18 00:00:00,1,4,4.0,26.974235692095395,107.89694276838158
800,2024-01-18 00:00:00,1,13,4.0,7.874084351608541,31.496337406434165
801,2024-01-18 00:00:00,1,17,3.0,13.32116475889698,39.96349427669094
802,2024-01-18 00:00:00,1,20,1.0,30.71481411505946,30.71481411505946
803,2024-01-18 00:00:00,1,15,3.0,37.213559842030996,111.64067952609298
804,2024-01-18 00:00:00,1,13,1.0,22.219906558115454,22.219906558115454
805,2024-01-18 00:00:00,1,4,4.0,39.711277667851135,158.84511067140454
806,2024-01-18 00:00:00,1,15,2.0,49.57406872742258,99.14813745484516
807,2024-01-18 00:00:00,2,9,2.0,30.212929321385516,60.42585864277103
808,2024-01-18 00:00:00,9999,20,1.0,49.023042321626406,49.023042321626406
809,2024-01-18 00:00:00,2,3,1.0,35.61209405333701,35.61209405333701
810,2024-01-18 00:00:00,2,13,2.0,26.86778077946314,53.73556155892628
811,2024-01-18 00:00:00,2,13,3.0,47.15260376553634,141.457811296609
812,2024-01-18 00:00:00,2,10,3.0,22.623527011468884,67.87058103440665
813,2024-01-18 00:00:00,2,19,1.0,42.412811206006815,42.412811206006815
814,2024-01-18 00:00:00,2,5,4.0,40.526878870194096,162.10751548077639
815,2024-01-18 00:00:00,2,10,4.0,25.182505860097052,100.73002344038821
816,2024-01-18 00:00:00,2,6,2.0,5.868872660341983,11.737745320683967
817,,2,7,3.0,25.830135313054388,77.49040593916317
818,2024-01-18 00:00:00,3,4,2.0,4.749452051725921,9.498904103451842
819,2024-01-18 00:00:00,3,14,4.0,8.304771590955522,33.219086363822086
820,2024-01-18 00:00:00,3,20,4.0,24.658900841455917,98.63560336582367
821,2024-01-18 00:00:00,3,12,2.0,15.544979585273607,31.089959170547214
822,2024-01-18 00:00:00,3,7,3.0,15.22939225658938,45.68817676976814
823,2024-01-18 00:00:00,4,10,4.0,19.817940506719918,79.27176202687967
824,2024-01-18 00:00:00,4,10,1.0,39.2821067338487,39.2821067338487
825,2024-01-18 00:00:00,4,12,1.0,25.403417296322445,25.403417296322445
826,2024-01-18 00:00:00,4,11,4.0,31.74557312957195,126.9822925182878
827,2024-01-18 00:00:00,4,11,1.0,18.604181480081323,18.604181480081323
828,2024-01-18 00:00:00,4,18,1.0,39.04917085671782,39.04917085671782
829,2024-01-18 00:00:00,4,6,3.0,13.365646846946499,40.0969405408395
830,2024-01-18 00:00:00,4,11,4.0,8.143434009612147,32.57373603844859
831,2024-01-18 00:00:00,4,16,3.0,20.885496635052395,62.65648990515719
832,2024-01-18 00:00:00,4,12,4.0,14.487573966178456,57.95029586471382
833,2024-01-18 00:00:00,4,5,2.0,49.01844033832433,98.03688067664866
834,2024-01-18 00:00:00,4,5,3.0,36.80747492245351,110.42242476736052
835,2024-01-18 00:00:00,5,17,3.0,16.817539681913374,50.45261904574012
836,2024-01-18 00:00:00,5,12,1.0,10.784741323266903,10.784741323266903
837,2024-01-18 00:00:00,5,1,2.0,36.56038590382943,73.12077180765885
838,2024-01-18 00:00:00,5,10,1.0,42.82957077637462,42.82957077637462
839,2024-01-18 00:00:00,5,1,1.0,49.06480745605309,49.06480745605309
840,2024-01-18 00:00:00,5,2,4.0,36.69508655400722,146.78034621602887
841,2024-01-18 00:00:00,5,9,3.0,35.9760846670289,107.9282540010867
842,2024-01-18 00:00:00,5,17,2.0,5.922816595845356,11.845633191690712
843,2024-01-18 00:00:00,5,6,2.0,25.265421782242257,50.53084356448451
844,2024-01-19 00:00:00,1,5,2.0,33.881019896260035,67.76203979252007
845,2024-01-19 00:00:00,1,2,2.0,24.190186928029146,48.38037385605829
846,2024-01-19 00:00:00,1,16,3.0,33.2467264232458,99.74017926973741
847,2024-01-19 00:00:00,1,12,4.0,39.77456647604798,159.09826590419192
848,2024-01-19 00:00:00,1,6,4.0,19.08672194215293,76.34688776861172
849,2024-01-19 00:00:00,1,3,4.0,40.11150638566429,160.44602554265717
850,2024-01-19 00:00:00,1,17,4.0,18.309318634970484,73.23727453988194
851,2024-01-19 00:00:00,1,20,2.0,17.850323113831884,35.70064622766377
852,2024-01-19 00:00:00,1,14,4.0,26.930521256188992,107.72208502475597
853,2024-01-19 00:00:00,2,8,1.0,33.662209586947625,33.662209586947625
854,2024-01-19 00:00:00,2,20,4.0,14.263680543469025,57.0547221738761
855,2024-01-19 00:00:00,2,9,4.0,49.279503494762004,197.11801397904802
856,2024-01-19 00:00:00,2,17,3.0,28.52065350957081,85.56196052871243
857,2024-01-19 00:00:00,2,3,4.0,15.556683136952563,62.22673254781025
858,2024-01-19 00:00:00,2,10,4.0,40.32052103476776,161.28208413907103
859,2024-01-19 00:00:00,2,7,4.0,23.68144732312077,94.72578929248309
860,2024-01-19 00:00:00,2,18,3.0,39.22936884441572,117.68810653324715
861,2024-01-19 00:00:00,2,19,3.0,11.780790038129076,35.34237011438723
862,2024-01-19 00:00:00,2,10,4.0,15.782621988059626,63.130487952238504
863,2024-01-19 00:00:00,2,9,4.0,15.269201148003011,61.076804592012046
864,2024-01-19 00:00:00,2,8,3.0,32.84838356827633,98.545150704829
865,2024-01-19 00:00:00,3,18,2.0,23.484941135370413,46.969882270740825
866,2024-01-19 00:00:00,3,6,4.0,9.969647043977382,39.87858817590953
867,2024-01-19 00:00:00,3,16,3.0,19.4288353584325,58.2865060752975
868,2024-01-19 00:00:00,3,18,3.0,49.20903069033066,147.62709207099198
869,2024-01-19 00:00:00,3,1,4.0,11.696752083319518,46.787008333278074
870,2024-01-19 00:00:00,3,8,1.0,37.166491265639976,37.166491265639976
871,2024-01-19 00:00:00,3,16,3.0,17.031775751229553,51.09532725368866
872,2024-01-19 00:00:00,3,6,2.0,6.006276079490398,12.012552158980796
873,2024-01-19 00:00:00,3,9,4.0,37.50705594010595,150.0282237604238
874,2024-01-19 00:00:00,3,16,1.0,22.052527005204787,22.052527005204787
875,2024-01-19 00:00:00,3,13,2.0,9.96583497419768,19.93166994839536
876,2024-01-19 00:00:00,3,6,2.0,22.519505020189527,45.039010040379054
877,2024-01-19 00:00:00,4,5,1.0,6.465463350081306,6.465463350081306
878,2024-01-19 00:00:00,4,4,1.0,41.50200541863133,41.50200541863133
879,2024-01-19 00:00:00,4,5,3.0,10.995773316683946,32.98731995005184
880,2024-01-19 00:00:00,4,9,4.0,46.07398398189321,184.29593592757283
881,2024-01-19 00:00:00,4,6,3.0,38.45995568550232,115.37986705650697
882,2024-01-19 00:00:00,4,11,2.0,41.43857109010264,82.87714218020528
883,2024-01-19 00:00:00,4,12,1.0,19.174316735621204,19.174316735621204
884,2024-01-19 00:00:00,4,2,2.0,41.75596411698648,83.51192823397297
885,2024-01-19 00:00:00,4,16,1.0,7.421274003736331,7.421274003736331
886,2024-01-19 00:00:00,4,1,1.0,22.1656989366908,22.1656989366908
887,2024-01-19 00:00:00,4,2,1.0,37.50422243488465,37.50422243488465
888,2024-01-19 00:00:00,5,11,1.0,22.90426181111165,22.90426181111165
889,2024-01-19 00:00:00,5,17,1.0,40.69740228818196,40.69740228818196
890,,5,15,3.0,32.43882263819537,97.3164679145861
891,2024-01-19 00:00:00,5,20,1.0,34.45652297962083,34.45652297962083
892,2024-01-19 00:00:00,5,2,3.0,34.943705440932675,104.83111632279802
893,2024-01-19 00:00:00,5,15,3.0,10.02233655061862,30.067009651855862
894,2024-01-20 00:00:00,1,1,4.0,5.488201837280782,21.952807349123127
895,2024-01-20 00:00:00,1,3,4.0,43.586552684064415,174.34621073625766
896,2024-01-20 00:00:00,1,15,2.0,19.298135356656683,38.596270713313366
897,2024-01-20 00:00:00,1,3,1.0,16.589427259554743,16.589427259554743
898,2024-01-20 00:00:00,1,14,4.0,47.03863128552717,188.15452514210867
899,2024-01-20 00:00:00,1,12,1.0,38.77110927369452,38.77110927369452
900,2024-01-20 00:00:00,1,3,4.0,33.91927536684777,135.67710146739108
901,2024-01-20 00:00:00,1,18,3.0,45.54536147387984,136.6360844216395
902,2024-01-20 00:00:00,2,2,4.0,20.216139361986492,80.86455744794597
903,2024-01-20 00:00:00,2,14,4.0,20.317373113625607,81.26949245450243
904,2024-01-20 00:00:00,2,3,3.0,48.88641576851165,146.65924730553493
905,2024-01-20 00:00:00,2,14,3.0,22.282324558973343,66.84697367692003
906,2024-01-20 00:00:00,2,8,4.0,3.3044007723605198,13.217603089442079
907,,2,6,3.0,,24.35337015689313
908,2024-01-20 00:00:00,2,19,2.0,45.71696775890793,91.43393551781585
909,2024-01-20 00:00:00,2,10,3.0,40.635525288389054,121.90657586516716
910,2024-01-20 00:00:00,2,20,1.0,48.214897139553244,48.214897139553244
911,2024-01-20 00:00:00,2,9,3.0,32.15542930223751,96.46628790671252
912,2024-01-20 00:00:00,2,19,3.0,23.592425982682844,70.77727794804854
913,2024-01-20 00:00:00,3,6,1.0,27.953526878955696,27.953526878955696
914,2024-01-20 00:00:00,3,8,1.0,13.610903756424271,13.610903756424271
915,2024-01-20 00:00:00,3,1,4.0,15.623765457128973,62.495061828515894
916,2024-01-20 00:00:00,3,14,3.0,5.563561903442549,16.69068571032765
917,2024-01-20 00:00:00,3,9,3.0,37.051815060327,111.155445180981
918,2024-01-20 00:00:00,3,9,4.0,5.095581019960042,20.382324079840167
919,2024-01-20 00:00:00,3,8,2.0,34.054624794867514,68.10924958973503
920,2024-01-20 00:00:00,3,14,2.0,44.83051991070331,89.66103982140662
921,2024-01-20 00:00:00,3,16,1.0,42.231304810492375,42.231304810492375
922,2024-01-20 00:00:00,3,16,2.0,22.60076448302513,45.20152896605026
923,2024-01-20 00:00:00,3,11,4.0,39.87972063625911,159.51888254503643
924,2024-01-20 00:00:00,3,5,4.0,41.905928690514074,167.6237147620563
925,2024-01-20 00:00:00,4,12,1.0,37.403155956455684,37.403155956455684
926,2024-01-20 00:00:00,4,9,1.0,3.566992522192093,3.566992522192093
927,2024-01-20 00:00:00,4,3,1.0,5.104970888726315,5.104970888726315
928,2024-01-20 00:00:00,4,1,4.0,26.837424884241983,107.34969953696793
929,2024-01-20 00:00:00,4,15,4.0,17.213436213973726,68.8537448558949
930,2024-01-20 00:00:00,4,12,2.0,39.146223475047506,78.29244695009501
931,2024-01-20 00:00:00,4,9,3.0,,134.52335375349784
932,2024-01-20 00:00:00,5,8,1.0,32.30276254841546,32.30276254841546
933,2024-01-20 00:00:00,5,20,1.0,35.72642110810479,35.72642110810479
934,2024-01-20 00:00:00,5,4,3.0,26.593461322197953,79.78038396659386
935,2024-01-20 00:00:00,5,4,2.0,39.76401608741297,79.52803217482594
936,2024-01-20 00:00:00,5,3,2.0,,29.216861689470566
937,2024-01-20 00:00:00,5,2,3.0,37.69250797647487,113.07752392942461
938,2024-01-20 00:00:00,5,1,4.0,32.4369935060639,129.7479740242556
939,2024-01-20 00:00:00,5,6,2.0,14.210795880408655,28.42159176081731
940,2024-01-20 00:00:00,5,17,1.0,24.67968104031265,24.67968104031265
941,2024-01-20 00:00:00,5,8,3.0,15.287086773982677,45.86126032194803
942,2024-01-21 00:00:00,1,13,1.0,31.88094539502777,31.88094539502777
943,2024-01-21 00:00:00,1,14,,23.478470783477974,70.43541235043392
944,2024-01-21 00:00:00,1,20,4.0,30.361637181009993,121.44654872403997
945,2024-01-21 00:00:00,1,6,1.0,2.3678735671628157,2.3678735671628157
946,2024-01-21 00:00:00,1,8,3.0,42.508381405362755,127.52514421608826
947,2024-01-21 00:00:00,2,7,1.0,23.049847449796903,23.049847449796903
948,2024-01-21 00:00:00,2,10,3.0,4.130613064201013,12.391839192603038
949,2024-01-21 00:00:00,2,9,1.0,41.20074442163447,41.20074442163447
950,2024-01-21 00:00:00,2,17,1.0,41.273920099915884,41.273920099915884
951,2024-01-21 00:00:00,2,19,3.0,26.355773058454826,79.06731917536447
952,2024-01-21 00:00:00,3,7,1.0,34.42016996226028,34.42016996226028
953,2024-01-21 00:00:00,3,14,3.0,23.628656911190433,70.8859707335713
954,2024-01-21 00:00:00,3,14,1.0,20.939651628687027,20.939651628687027
955,2024-01-21 00:00:00,3,12,3.0,21.7290116127462,65.18703483823859
956,2024-01-21 00:00:00,3,8,1.0,36.27356693440911,36.27356693440911
957,2024-01-21 00:00:00,3,12,1.0,16.84989045741354,16.84989045741354
958,2024-01-21 00:00:00,3,13,2.0,47.84290455127947,95.68580910255893
959,2024-01-21 00:00:00,3,5,4.0,43.418264139795795,173.67305655918318
960,2024-01-21 00:00:00,3,14,3.0,36.44346198711653,109.33038596134958
961,2024-01-21 00:00:00,3,15,3.0,3.9468194021447083,11.840458206434125
962,2024-01-21 00:00:00,3,20,2.0,14.3213229588822,28.6426459177644
963,2024-01-21 00:00:00,3,4,2.0,40.41703419312352,80.83406838624704
964,2024-01-21 00:00:00,3,4,2.0,6.429670019516347,12.859340039032695
965,2024-01-21 00:00:00,4,20,1.0,5.408367897596262,5.408367897596262
966,2024-01-21 00:00:00,4,19,3.0,37.99283669295038,113.97851007885113
967,2024-01-21 00:00:00,4,2,3.0,33.012616400243026,99.03784920072908
968,2024-01-21 00:00:00,4,10,2.0,44.62587508928566,89.25175017857131
969,2024-01-21 00:00:00,4,13,2.0,26.10337327817537,52.20674655635074
970,2024-01-21 00:00:00,4,19,2.0,7.555405120577857,15.110810241155715
971,2024-01-21 00:00:00,4,7,4.0,10.248727103700537,40.99490841480215
972,2024-01-21 00:00:00,4,6,3.0,37.56710001317977,112.7013000395393
973,2024-01-21 00:00:00,4,6,3.0,27.630438682292663,82.89131604687799
974,2024-01-21 00:00:00,4,8,2.0,2.561917315083395,5.12383463016679
975,2024-01-21 00:00:00,4,12,3.0,23.544947440385997,70.63484232115799
976,2024-01-21 00:00:00,4,13,3.0,4.099475470829473,12.29842641248842
977,2024-01-21 00:00:00,5,17,3.0,,55.41609885686279
978,,5,6,4.0,20.594844112095647,82.37937644838259
979,2024-01-21 00:00:00,5,11,2.0,21.38709748016594,42.77419496033188
980,2024-01-21 00:00:00,5,13,3.0,28.04164968954807,84.12494906864421
981,2024-01-21 00:00:00,5,6,2.0,30.333706061751666,60.66741212350333
982,2024-01-21 00:00:00,5,12,2.0,20.443501766594302,40.887003533188604
983,2024-01-21 00:00:00,5,3,4.0,29.80478498338529,119.21913993354116
984,2024-01-21 00:00:00,5,9,3.0,6.745933646750499,20.237800940251496
985,2024-01-21 00:00:00,5,11,4.0,2.5908657447716283,10.363462979086513
986,2024-01-22 00:00:00,1,4,4.0,35.043440887622566,140.17376355049026
987,2024-01-22 00:00:00,1,7,2.0,10.009289681540135,20.01857936308027
988,2024-01-22 00:00:00,1,5,3.0,8.84451891593162,26.533556747794858
989,2024-01-22 00:00:00,1,1,1.0,47.438932831690224,47.438932831690224
990,2024-01-22 00:00:00,1,19,1000.0,26.827490322287932,26.827490322287932
991,2024-01-22 00:00:00,1,18,4.0,2.322098734594878,9.288394938379511
992,2024-01-22 00:00:00,1,15,3.0,40.00257244454463,120.0077173336339
993,2024-01-22 00:00:00,1,11,1.0,6.860475901527629,6.860475901527629
994,2024-01-22 00:00:00,1,5,4.0,19.50049895348192,78.00199581392768
995,2024-01-22 00:00:00,1,20,4.0,49.42572637546841,197.70290550187363
996,2024-01-22 00:00:00,1,1,3.0,35.03716331745138,105.11148995235413
997,2024-01-22 00:00:00,1,13,2.0,25.308305583651094,50.61661116730219
998,2024-01-22 00:00:00,1,3,3.0,8.517874259068982,25.553622777206947
999,2024-01-22 00:00:00,2,14,2.0,46.43059184121611,92.86118368243223
1000,2024-01-22 00:00:00,2,10,3.0,3.1209006237529238,9.362701871258771
1001,2024-01-22 00:00:00,2,15,1.0,15.883749054687417,15.883749054687417
1002,2024-01-22 00:00:00,2,5,2.0,7.574670089625229,15.149340179250459
1003,2024-01-22 00:00:00,2,10,4.0,17.070402434112935,68.28160973645174
1004,2024-01-22 00:00:00,2,6,4.0,49.75318270684743,199.01273082738973
1005,2024-01-22 00:00:00,2,9,1.0,6.233681781913793,6.233681781913793
1006,2024-01-22 00:00:00,2,15,2.0,20.695130955316177,41.390261910632354
1007,2024-01-22 00:00:00,2,13,4.0,18.338581004216273,73.35432401686509
1008,2024-01-22 00:00:00,2,4,1.0,9.39896207256738,9.39896207256738
1009,2024-01-22 00:00:00,2,17,1.0,28.001830995680194,28.001830995680194
1010,2024-01-22 00:00:00,2,19,3.0,16.5119959688717,49.535987906615105
1011,2024-01-22 00:00:00,2,13,3.0,10.504204413049544,31.512613239148635
1012,2024-01-22 00:00:00,2,14,3.0,,44.91566766683279
1013,2024-01-22 00:00:00,3,4,3.0,9.931618421244954,29.79485526373486
1014,2024-01-22 00:00:00,3,3,1.0,32.059247428211066,32.059247428211066
1015,2024-01-22 00:00:00,3,11,4.0,21.285382431407562,85.14152972563025
1016,2024-01-22 00:00:00,3,17,3.0,44.2551085831485,132.76532574944548
1017,2024-01-22 00:00:00,3,8,2.0,29.330113336749573,58.660226673499146
1018,2024-01-22 00:00:00,3,19,1.0,37.07926537816682,37.07926537816682
1019,2024-01-22 00:00:00,3,8,4.0,42.92277353127457,171.6910941250983
1020,2024-01-22 00:00:00,3,5,4.0,45.53325482407203,182.13301929628813
1021,2024-01-22 00:00:00,3,2,3.0,18.966115546245558,56.89834663873667
1022,2024-01-22 00:00:00,3,15,4.0,3.8231150379129666,15.292460151651866
1023,2024-01-22 00:00:00,3,11,3.0,7.991399070408718,23.974197211226155
1024,2024-01-22 00:00:00,4,20,1.0,44.10034788887307,44.10034788887307
1025,2024-01-22 00:00:00,4,12,2.0,9.14220653144555,18.2844130628911
1026,2024-01-22 00:00:00,4,19,2.0,49.08739415180889,98.17478830361777
1027,2024-01-22 00:00:00,4,12,4.0,43.45028108069817,173.80112432279267
1028,2024-01-22 00:00:00,4,4,2.0,27.077318979462294,54.15463795892459
1029,2024-01-22 00:00:00,5,15,3.0,26.541222185636055,79.62366655690816
1030,2024-01-22 00:00:00,5,19,2.0,36.83439023455756,73.66878046911512
1031,2024-01-22 00:00:00,5,14,,21.564042011543215,64.69212603462964
1032,2024-01-22 00:00:00,5,19,3.0,38.697334143426446,116.09200243027934
1033,2024-01-22 00:00:00,5,4,3.0,47.89026289337279,143.6707886801184
1034,2024-01-22 00:00:00,5,16,3.0,7.244682094861828,21.73404628458548
1035,2024-01-22 00:00:00,5,20,1.0,23.07919119841992,23.07919119841992
1036,2024-01-22 00:00:00,5,17,1.0,44.86832984937992,44.86832984937992
1037,2024-01-22 00:00:00,5,19,3.0,44.406308623330915,133.21892586999274
1038,2024-01-22 00:00:00,5,5,1.0,48.633586034748255,48.633586034748255
1039,2024-01-22 00:00:00,5,16,2.0,24.88848647925522,49.77697295851044
1040,2024-01-22 00:00:00,5,11,,35.24155671378118,105.72467014134354
1041,2024-01-23 00:00:00,1,16,4.0,40.61298596861624,162.45194387446497
1042,2024-01-23 00:00:00,1,3,4.0,27.37174926666546,109.48699706666184
1043,2024-01-23 00:00:00,1,15,3.0,49.895401072734956,149.68620321820487
1044,2024-01-23 00:00:00,1,8,2.0,41.76652637355762,83.53305274711524
